,station,date,avg_aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
239,"Railway Colony, Guwahati - APCB",2024-11-20,3.375,817.2195833333332,3.587916666666667,22.61666666666667,36.82791666666666,8.949583333333333,46.387083333333344,62.993749999999984,21.788750000000004
240,"Railway Colony, Guwahati - APCB",2024-11-21,3.3333333333333335,872.5724999999999,4.546250000000001,22.94,36.65,8.032083333333336,48.10041666666667,64.46958333333332,20.242083333333333
241,"Railway Colony, Guwahati - APCB",2024-11-22,2.9583333333333335,725.0104166666669,2.06,16.499583333333337,46.50875000000001,7.037916666666665,38.11375,47.302083333333336,8.476249999999999
242,"Railway Colony, Guwahati - APCB",2024-11-23,3.25,740.72625,1.4616666666666667,18.130000000000003,43.16291666666666,5.352083333333333,38.64416666666667,46.56666666666666,7.343749999999997
243,"Railway Colony, Guwahati - APCB",2024-11-24,3.0,606.7958333333332,0.8445833333333334,11.558749999999996,54.5,4.62625,33.57083333333333,40.49791666666666,10.787916666666668
244,"Railway Colony, Guwahati - APCB",2024-11-25,2.7916666666666665,657.2804166666667,0.6041666666666666,14.885,39.893333333333324,3.6716666666666664,31.45375,41.04416666666666,7.302916666666667
245,"Railway Colony, Guwahati - APCB",2024-11-26,3.0416666666666665,809.0145833333331,2.685416666666667,18.85,28.90708333333333,4.322916666666666,40.12166666666666,53.89958333333334,8.545833333333333
246,"Railway Colony, Guwahati - APCB",2024-11-27,2.75,701.36875,1.9087499999999997,16.109166666666663,37.47083333333334,4.091666666666668,33.827083333333334,46.317083333333336,8.229166666666666
247,"Railway Colony, Guwahati - APCB",2024-11-28,2.7083333333333335,629.1866666666668,1.2629166666666667,13.86458333333333,41.07541666666666,3.5075,31.336250000000007,42.187083333333334,7.533333333333332
248,"Railway Colony, Guwahati - APCB",2024-11-29,3.25,727.9304166666667,2.1687499999999993,17.903333333333332,40.107499999999995,4.305833333333333,40.944583333333334,55.23166666666666,10.058749999999998
249,"Railway Colony, Guwahati - APCB",2024-11-30,3.0416666666666665,682.4529166666666,1.2483333333333335,16.72458333333333,48.14833333333332,4.0808333333333335,38.906666666666666,52.457916666666655,14.619583333333333
250,"Railway Colony, Guwahati - APCB",2024-12-01,3.125,689.2670833333333,1.0575000000000003,16.918333333333333,39.51291666666667,3.8024999999999998,41.935,54.78708333333333,12.437083333333332
251,"Railway Colony, Guwahati - APCB",2024-12-02,3.3333333333333335,725.1508333333333,1.6841666666666668,18.675416666666663,35.33541666666666,4.409166666666667,45.19833333333332,59.23333333333332,9.49
252,"Railway Colony, Guwahati - APCB",2024-12-03,3.9583333333333335,887.3154166666664,2.630416666666666,25.696249999999996,34.45916666666667,6.279166666666666,60.31166666666667,75.00958333333334,11.978333333333337
253,"Railway Colony, Guwahati - APCB",2024-12-04,4.25,926.1170833333331,1.490833333333333,27.87708333333333,40.67458333333334,9.35875,70.13458333333331,85.70625,16.463749999999997
254,"Railway Colony, Guwahati - APCB",2024-12-05,3.7916666666666665,875.91125,1.9204166666666664,25.734166666666663,40.01625,8.377083333333333,59.447916666666664,73.03999999999999,10.719166666666666
255,"Railway Colony, Guwahati - APCB",2024-12-06,4.041666666666667,885.6462499999999,1.5675000000000001,25.249166666666664,45.57041666666666,8.612083333333334,67.59125000000002,83.07875000000001,18.247083333333332
256,"Railway Colony, Guwahati - APCB",2024-12-07,3.5416666666666665,754.495833333333,0.6174999999999999,15.875833333333333,46.17875,3.3854166666666665,51.49,61.91458333333332,7.845416666666668
257,"Railway Colony, Guwahati - APCB",2024-12-08,3.4583333333333335,735.4416666666667,0.82875,17.63625,35.28041666666666,4.106666666666667,51.386666666666656,61.250416666666666,9.497083333333334
258,"Railway Colony, Guwahati - APCB",2024-12-09,3.75,728.6270833333334,1.5100000000000005,16.915416666666665,42.251666666666665,8.3625,55.458333333333336,67.3725,18.429166666666667
259,"Railway Colony, Guwahati - APCB",2024-12-10,3.7916666666666665,752.6879166666666,0.2141666666666667,18.82,58.144583333333344,6.3258333333333345,60.00250000000002,70.15208333333334,7.591249999999999
260,"Railway Colony, Guwahati - APCB",2024-12-11,3.5,857.8316666666664,0.8145833333333333,21.479583333333334,38.81208333333333,4.5325,49.977916666666665,61.589999999999996,8.823333333333332
261,"Railway Colony, Guwahati - APCB",2024-12-12,3.5,892.5987500000001,1.97875,21.502083333333335,37.31541666666667,6.04,50.123749999999994,64.53500000000001,13.690416666666666
262,"Railway Colony, Guwahati - APCB",2024-12-13,4.083333333333333,953.5158333333337,2.126666666666666,25.59041666666667,38.787916666666675,8.62291666666667,63.61583333333334,80.36041666666667,19.095
263,"Railway Colony, Guwahati - APCB",2024-12-14,3.625,705.5395833333333,0.9758333333333334,15.838333333333333,43.214583333333316,5.1554166666666665,52.03166666666667,65.48041666666664,14.722916666666663
264,"Railway Colony, Guwahati - APCB",2024-12-15,3.375,672.3000000000001,1.082916666666667,13.863750000000001,44.49166666666667,3.3216666666666668,49.486250000000005,61.04958333333334,9.518333333333334
265,"Railway Colony, Guwahati - APCB",2024-12-16,3.5833333333333335,772.7145833333333,1.4716666666666667,19.206249999999997,41.27791666666667,4.866666666666667,53.78416666666667,69.13916666666667,10.565833333333332
266,"Railway Colony, Guwahati - APCB",2024-12-17,4.458333333333333,917.9120833333333,1.2966666666666666,23.44083333333333,44.208333333333336,7.541666666666665,72.50833333333333,91.64625,21.84375
267,"Railway Colony, Guwahati - APCB",2024-12-18,4.583333333333333,1004.9733333333334,1.9091666666666665,27.246666666666666,42.422916666666666,7.600833333333334,79.74833333333335,98.38333333333334,21.876249999999995
268,"Railway Colony, Guwahati - APCB",2024-12-19,4.125,1054.0695833333332,3.5945833333333344,31.66875,31.35375,10.989583333333334,69.64,87.99291666666666,22.567083333333333
269,"Railway Colony, Guwahati - APCB",2024-12-20,4.291666666666667,1093.8445833333333,3.0749999999999993,32.31208333333334,29.38,10.292916666666668,76.72291666666666,94.26875000000001,21.158749999999998
270,"Railway Colony, Guwahati - APCB",2024-12-21,4.041666666666667,893.8512499999997,1.2325000000000002,24.28958333333333,40.117916666666666,6.937083333333334,62.20416666666666,76.50875,16.8775
271,"Railway Colony, Guwahati - APCB",2024-12-22,3.5833333333333335,714.1620833333335,0.7708333333333336,15.820000000000002,43.615416666666675,4.193333333333334,50.21125000000001,59.96666666666666,8.433749999999998
272,"Railway Colony, Guwahati - APCB",2024-12-23,3.75,751.5741666666664,1.6341666666666665,17.791666666666668,36.901250000000005,3.834166666666666,50.59791666666666,62.85666666666665,7.76625
273,"Railway Colony, Guwahati - APCB",2024-12-24,3.6666666666666665,867.2879166666667,2.0654166666666667,23.366249999999997,33.017500000000005,6.675833333333334,53.24291666666667,68.95583333333333,16.334166666666665
274,"Railway Colony, Guwahati - APCB",2024-12-25,4.083333333333333,897.8849999999999,1.715,25.361250000000002,40.11000000000001,10.19,65.56625,84.505,30.68291666666667
275,"Railway Colony, Guwahati - APCB",2024-12-26,4.0,901.2216666666665,2.308333333333333,22.601250000000004,40.09958333333333,6.8525,68.75,87.98791666666666,21.547916666666666
276,"Railway Colony, Guwahati - APCB",2024-12-27,4.166666666666667,868.1225000000001,2.1387499999999995,21.675,40.5625,5.735833333333335,68.025,85.55833333333332,17.946666666666662
277,"Railway Colony, Guwahati - APCB",2024-12-28,4.208333333333333,874.5212499999999,1.96,18.450833333333335,43.12166666666667,3.7387499999999996,69.73541666666665,82.75750000000001,10.096249999999998
278,"Railway Colony, Guwahati - APCB",2024-12-29,4.75,1055.5983333333331,2.5004166666666663,24.323750000000004,47.714999999999996,9.983333333333333,88.47666666666665,101.90500000000002,22.567916666666665
279,"Railway Colony, Guwahati - APCB",2024-12-30,4.416666666666667,884.8104166666664,1.2508333333333332,22.36666666666667,50.806666666666665,8.182916666666669,73.13041666666666,87.44083333333333,16.01
280,"Railway Colony, Guwahati - APCB",2024-12-31,4.708333333333333,1073.4004166666668,1.285,29.657916666666665,43.56875,9.660833333333333,92.89791666666666,108.27666666666664,14.989166666666668
281,"Railway Colony, Guwahati - APCB",2025-01-01,4.666666666666667,1151.56125,0.9687499999999999,32.70250000000001,48.33958333333331,11.039166666666667,105.50999999999999,121.22625,19.092499999999998
282,"Railway Colony, Guwahati - APCB",2025-01-02,4.875,1110.95125,0.8966666666666662,30.27666666666666,46.287083333333335,10.747916666666667,103.62416666666667,119.65708333333332,21.95875
283,"Railway Colony, Guwahati - APCB",2025-01-03,4.875,1087.5858333333333,1.3762500000000004,24.400833333333335,45.32291666666668,6.2175,106.56166666666665,124.51708333333333,15.951666666666668
284,"Railway Colony, Guwahati - APCB",2025-01-04,4.833333333333333,997.1858333333333,1.2641666666666664,20.168750000000003,46.21041666666667,4.790416666666667,93.30791666666669,107.28708333333334,14.859166666666667
285,"Railway Colony, Guwahati - APCB",2025-01-05,4.833333333333333,938.2179166666665,1.2329166666666667,18.708333333333332,47.35374999999999,4.1345833333333335,86.55958333333335,102.71958333333332,13.787916666666666
286,"Railway Colony, Guwahati - APCB",2025-01-06,4.708333333333333,1039.1874999999998,1.0933333333333335,27.339166666666674,48.23458333333334,8.065833333333334,83.88041666666665,99.77874999999999,14.569583333333334
287,"Railway Colony, Guwahati - APCB",2025-01-07,3.5,795.245,1.6979166666666667,15.90333333333333,55.16374999999999,7.536666666666666,54.72333333333332,63.352083333333326,10.273333333333332
288,"Railway Colony, Guwahati - APCB",2025-01-08,4.25,1041.1341666666665,0.12916666666666668,19.01,75.58625,6.934166666666666,77.75416666666666,85.88833333333334,6.960000000000001
289,"Railway Colony, Guwahati - APCB",2025-01-09,4.041666666666667,1302.0429166666665,1.5345833333333332,25.667083333333338,43.49125,4.58875,82.24666666666667,94.63375,8.293333333333331
290,"Railway Colony, Guwahati - APCB",2025-01-10,3.5833333333333335,892.5995833333335,1.0362500000000001,19.12541666666667,45.708333333333336,3.9083333333333328,49.16541666666666,60.79458333333333,7.458333333333333
291,"Railway Colony, Guwahati - APCB",2025-01-11,3.875,915.6858333333333,1.8299999999999994,19.21875,47.231249999999996,3.845,58.40416666666667,72.05791666666667,11.474166666666664
292,"Railway Colony, Guwahati - APCB",2025-01-12,4.083333333333333,936.2704166666666,1.7416666666666671,22.29416666666667,46.25833333333333,6.257499999999999,61.96458333333333,74.94958333333334,13.682083333333331
293,"Railway Colony, Guwahati - APCB",2025-01-13,4.166666666666667,1092.3149999999998,1.3758333333333332,32.376666666666665,37.9725,9.930416666666668,69.94708333333332,85.86083333333333,19.622083333333332
294,"Railway Colony, Guwahati - APCB",2025-01-14,4.125,890.6533333333333,0.41291666666666677,21.77625,45.829583333333325,4.5304166666666665,62.63791666666666,75.47375000000001,8.275833333333333
295,"Railway Colony, Guwahati - APCB",2025-01-15,4.166666666666667,951.2895833333331,2.1825,21.785416666666663,46.47291666666666,4.74875,69.93750000000001,86.18291666666669,12.932916666666664
296,"Railway Colony, Guwahati - APCB",2025-01-16,4.416666666666667,957.1316666666667,2.0691666666666664,22.79291666666667,48.195833333333326,5.090833333333333,71.14833333333333,88.58666666666664,12.28375
297,"Railway Colony, Guwahati - APCB",2025-01-17,4.625,1109.2825000000003,1.43,32.34791666666666,47.60916666666666,8.62625,85.53041666666668,104.61041666666667,26.25833333333333
298,"Railway Colony, Guwahati - APCB",2025-01-18,4.625,982.1658333333331,0.5091666666666667,22.635833333333334,66.36916666666666,9.116249999999999,90.55666666666666,103.68374999999999,16.810416666666665
299,"Railway Colony, Guwahati - APCB",2025-01-19,4.916666666666667,1007.1999999999999,0.7666666666666667,21.532916666666665,60.655416666666675,6.968333333333334,104.52666666666669,116.42125000000003,10.500833333333334
300,"Railway Colony, Guwahati - APCB",2025-01-20,5.0,1327.9120833333334,0.6883333333333335,28.170416666666668,62.36208333333334,11.397083333333335,159.09125000000003,175.29958333333332,17.286666666666665
301,"Railway Colony, Guwahati - APCB",2025-01-21,5.0,1333.1966666666667,0.8495833333333335,23.77625,60.865416666666654,8.114583333333334,175.88041666666666,192.20791666666665,10.03208333333333
302,"Railway Colony, Guwahati - APCB",2025-01-22,5.0,1319.5679166666666,0.6850000000000002,24.70125,66.13083333333333,7.421666666666667,168.16041666666666,183.84833333333336,9.215833333333334
303,"Railway Colony, Guwahati - APCB",2025-01-23,5.0,1254.47875,0.6066666666666666,21.337083333333336,71.81708333333334,7.927916666666666,188.525,202.76833333333332,7.9383333333333335
304,"Railway Colony, Guwahati - APCB",2025-01-24,5.0,1097.0445833333333,0.6475000000000001,19.265,76.57083333333333,8.082916666666668,173.0275,185.7770833333333,8.724583333333333
305,"Railway Colony, Guwahati - APCB",2025-01-25,5.0,1219.9874999999997,0.17541666666666667,20.265416666666663,73.94000000000001,8.136666666666668,188.5625,202.47375,11.882499999999999
306,"Railway Colony, Guwahati - APCB",2025-01-26,5.0,1096.20875,0.42124999999999996,21.09958333333333,68.05333333333336,6.351250000000001,147.20749999999998,161.49625,15.8675
307,"Railway Colony, Guwahati - APCB",2025-01-27,5.0,1139.8791666666668,0.866666666666667,23.92125,56.10208333333333,9.259166666666667,129.89208333333337,143.8325,12.033749999999998
308,"Railway Colony, Guwahati - APCB",2025-01-28,5.0,1117.9049999999997,0.36458333333333326,25.125833333333333,60.55791666666665,7.861666666666667,111.23625000000003,122.39250000000003,7.055833333333333
309,"Railway Colony, Guwahati - APCB",2025-01-29,4.958333333333333,1137.37625,0.6066666666666667,21.049166666666665,56.22083333333333,7.445416666666667,105.03791666666667,113.88875000000002,7.095416666666666
310,"Railway Colony, Guwahati - APCB",2025-01-30,5.0,1064.220416666667,1.2645833333333334,24.04375,67.62041666666666,13.211249999999998,115.49708333333332,125.93166666666666,15.477083333333333
311,"Railway Colony, Guwahati - APCB",2025-01-31,4.916666666666667,1090.0891666666669,0.13916666666666666,22.11208333333333,64.82041666666666,5.675,108.67416666666664,119.10416666666667,6.790416666666666
312,"Railway Colony, Guwahati - APCB",2025-02-01,3.5416666666666665,853.6574999999999,0.0995833333333333,13.355833333333335,61.92958333333334,3.4316666666666666,53.79333333333332,61.06541666666667,5.850416666666665
313,"Railway Colony, Guwahati - APCB",2025-02-02,3.9166666666666665,946.2841666666668,0.7425,21.255000000000003,47.93375,4.497083333333333,65.235,78.29041666666664,9.221666666666666
314,"Railway Colony, Guwahati - APCB",2025-02-03,4.291666666666667,1232.2274999999997,2.8433333333333337,34.86833333333334,37.167500000000004,9.494583333333331,77.885,96.1175,16.51666666666667
315,"Railway Colony, Guwahati - APCB",2025-02-04,4.666666666666667,1255.0354166666666,1.4425000000000001,36.05875,52.597916666666656,9.243333333333336,91.60125000000001,111.29583333333335,20.31875
316,"Railway Colony, Guwahati - APCB",2025-02-05,4.875,1224.1608333333331,0.58875,28.766666666666666,55.46791666666667,9.444166666666666,102.31208333333335,119.50791666666663,11.339166666666669
317,"Railway Colony, Guwahati - APCB",2025-02-06,5.0,1143.2183333333335,0.7712499999999998,20.180833333333332,63.606249999999996,5.3500000000000005,127.05291666666669,143.865,9.476666666666668
318,"Railway Colony, Guwahati - APCB",2025-02-07,5.0,1238.6245833333332,0.8795833333333333,21.568749999999998,84.05708333333335,11.215416666666663,169.82625,187.4679166666667,16.63791666666667
319,"Railway Colony, Guwahati - APCB",2025-02-08,4.791666666666667,1134.3158333333338,0.2858333333333333,22.1575,72.82208333333331,6.792083333333333,138.96958333333333,157.55,15.029166666666667
320,"Railway Colony, Guwahati - APCB",2025-02-09,4.833333333333333,992.7354166666665,0.44875,19.462916666666665,73.06125,8.655,106.90374999999999,120.28208333333333,14.582500000000001
321,"Railway Colony, Guwahati - APCB",2025-02-10,5.0,1064.49875,0.6829166666666668,20.311249999999998,82.46958333333333,9.508750000000001,139.86791666666667,156.36166666666665,13.642916666666665
322,"Railway Colony, Guwahati - APCB",2025-02-11,5.0,992.1795833333334,0.24375,13.854583333333332,90.64291666666668,5.745833333333333,140.42874999999998,153.68541666666667,8.062083333333332
323,"Railway Colony, Guwahati - APCB",2025-02-12,4.166666666666667,749.6274999999999,0.13624999999999998,11.737916666666665,75.59416666666667,5.892499999999999,69.1429166666667,78.30458333333333,7.105
324,"Railway Colony, Guwahati - APCB",2025-02-13,4.458333333333333,887.8704166666666,0.18083333333333332,19.996666666666666,72.6875,5.951250000000001,75.95208333333333,89.01333333333334,7.871666666666669
325,"Railway Colony, Guwahati - APCB",2025-02-14,4.666666666666667,1031.1212500000001,0.5066666666666667,28.802083333333332,62.4925,7.689166666666668,85.66291666666666,101.24249999999999,10.167499999999999
326,"Railway Colony, Guwahati - APCB",2025-02-15,4.333333333333333,808.04,0.19791666666666666,15.459166666666668,76.77125,4.37875,66.71208333333333,79.8975,8.82
327,"Railway Colony, Guwahati - APCB",2025-02-16,3.9583333333333335,719.0291666666667,0.34874999999999995,12.401666666666669,82.16458333333331,4.284583333333334,58.91041666666666,70.47916666666667,10.7475
328,"Railway Colony, Guwahati - APCB",2025-02-17,3.7083333333333335,677.0279166666666,0.3091666666666667,10.799583333333333,88.34916666666668,4.652500000000001,58.44416666666667,69.60541666666667,10.306666666666667
329,"Railway Colony, Guwahati - APCB",2025-02-18,3.2083333333333335,588.1587499999999,0.18416666666666662,9.084999999999999,90.74874999999999,4.659583333333333,45.60499999999999,55.47624999999999,9.3225
330,"Railway Colony, Guwahati - APCB",2025-02-19,3.6666666666666665,719.8641666666667,0.49874999999999997,12.277083333333332,80.28666666666668,4.066666666666666,50.78458333333333,61.51624999999999,7.909583333333333
331,"Railway Colony, Guwahati - APCB",2025-02-20,3.1666666666666665,716.2487499999999,0.34374999999999994,13.897083333333335,77.26333333333334,4.100416666666665,41.266666666666666,52.00875,9.101250000000002
332,"Railway Colony, Guwahati - APCB",2025-02-21,4.5,1097.8766666666668,1.19875,31.514166666666664,61.09458333333333,8.249583333333332,80.90750000000001,100.61791666666666,14.731666666666664
333,"Railway Colony, Guwahati - APCB",2025-02-22,3.5,695.3879166666666,0.1775,11.10416666666667,81.97208333333334,3.6141666666666663,49.33166666666665,57.09916666666667,8.439166666666667
334,"Railway Colony, Guwahati - APCB",2025-02-23,3.4166666666666665,826.6758333333332,0.29124999999999995,20.081666666666667,65.21583333333332,5.320833333333333,47.76916666666667,58.77375,9.7375
335,"Railway Colony, Guwahati - APCB",2025-02-24,3.875,1080.9112499999999,0.4129166666666666,28.943749999999998,52.58625,5.928750000000001,67.45666666666665,81.23791666666666,9.62125
336,"Railway Colony, Guwahati - APCB",2025-02-25,4.0,941.5558333333333,0.80375,21.081666666666667,60.49166666666667,4.850833333333333,60.457916666666655,74.09083333333334,9.60375
337,"Railway Colony, Guwahati - APCB",2025-02-26,3.75,900.6650000000001,0.43333333333333335,19.924166666666668,67.27916666666667,5.320833333333334,54.32583333333333,69.95791666666669,13.006666666666666
338,"Railway Colony, Guwahati - APCB",2025-02-27,4.416666666666667,1141.2695833333335,1.1675000000000002,28.94333333333333,65.40791666666668,8.380416666666669,75.97958333333334,96.44916666666666,22.0425
339,"Railway Colony, Guwahati - APCB",2025-02-28,4.75,1311.2216666666668,1.64625,36.35791666666667,66.60791666666667,13.852916666666667,93.9508333333333,112.6708333333333,26.00208333333333
340,"Railway Colony, Guwahati - APCB",2025-03-01,4.166666666666667,875.3537500000001,0.43166666666666664,12.590416666666668,77.54583333333335,6.137083333333333,69.36375,79.30000000000001,12.014583333333333
341,"Railway Colony, Guwahati - APCB",2025-03-02,3.5416666666666665,784.9537499999998,0.4725,15.535833333333336,71.59208333333335,5.442916666666666,48.68,57.86041666666667,11.385416666666666
342,"Railway Colony, Guwahati - APCB",2025-03-03,3.75,857.5529166666666,0.2520833333333333,16.456666666666667,74.08833333333332,6.268750000000001,59.03916666666667,72.45625000000001,14.797916666666664
343,"Railway Colony, Guwahati - APCB",2025-03-04,4.25,977.7162500000003,0.6858333333333332,24.231666666666673,79.70583333333333,11.341666666666667,66.29291666666667,82.76208333333332,23.92375
344,"Railway Colony, Guwahati - APCB",2025-03-05,4.0,830.0133333333333,0.0,18.19166666666667,37.37333333333333,3.813333333333334,68.85333333333334,86.85166666666667,8.688333333333334
345,"Railway Colony, Guwahati - APCB",2025-03-06,,,,,,,,,
346,"Railway Colony, Guwahati - APCB",2025-03-07,4.777777777777778,1123.0055555555555,0.7338888888888889,23.183888888888887,122.68611111111113,11.705555555555556,95.02944444444444,115.08444444444444,22.722222222222218
347,"Railway Colony, Guwahati - APCB",2025-03-08,4.791666666666667,845.3133333333334,0.16583333333333336,14.895000000000005,100.95541666666666,8.268333333333333,86.90875,102.12833333333332,14.847083333333332
348,"Railway Colony, Guwahati - APCB",2025-03-09,4.166666666666667,738.2233333333335,0.09500000000000001,12.129999999999997,81.82208333333334,4.617499999999999,64.5775,75.57666666666664,11.272916666666667
349,"Railway Colony, Guwahati - APCB",2025-03-10,4.583333333333333,1084.5266666666664,0.5991666666666667,23.626666666666665,84.95916666666668,7.570000000000001,86.76666666666667,104.43874999999997,15.911666666666664
350,"Railway Colony, Guwahati - APCB",2025-03-11,5.0,987.4508333333333,0.26916666666666667,20.21708333333333,75.35583333333334,13.432916666666666,92.23875,106.42124999999999,13.049999999999999
351,"Railway Colony, Guwahati - APCB",2025-03-12,4.458333333333333,781.6154166666665,0.059166666666666666,12.06,84.71458333333335,7.327499999999998,75.25166666666668,82.56333333333333,5.728333333333334
352,"Railway Colony, Guwahati - APCB",2025-03-13,3.3333333333333335,686.765,0.05791666666666667,6.570833333333334,70.55708333333335,4.384583333333334,39.93958333333334,42.628750000000004,3.9875000000000003
353,"Railway Colony, Guwahati - APCB",2025-03-14,2.2916666666666665,636.1404166666666,0.08708333333333333,5.133333333333332,86.33708333333333,4.004166666666667,19.167083333333334,22.19791666666667,4.487499999999999
354,"Railway Colony, Guwahati - APCB",2025-03-15,2.5,740.7270833333333,0.08791666666666666,8.715833333333334,72.06166666666665,3.4891666666666676,24.75708333333333,29.60375,5.994166666666666
355,"Railway Colony, Guwahati - APCB",2025-03-16,2.5833333333333335,732.38125,0.10999999999999997,8.761666666666668,66.42916666666667,3.228333333333334,27.056249999999995,32.675,5.950833333333333
356,"Railway Colony, Guwahati - APCB",2025-03-17,4.0,953.515,0.8354166666666667,16.326666666666668,106.31250000000001,9.883333333333331,64.84375,78.7375,24.242499999999996
357,"Railway Colony, Guwahati - APCB",2025-03-18,3.7083333333333335,486.63208333333324,0.13000000000000003,6.053333333333334,131.90541666666667,7.978333333333335,38.461666666666666,46.792916666666656,9.190833333333334
358,"Railway Colony, Guwahati - APCB",2025-03-19,4.583333333333333,932.6545833333334,0.34,19.578333333333333,122.48666666666666,10.850416666666668,81.44916666666668,97.57249999999999,21.622916666666665
359,"Railway Colony, Guwahati - APCB",2025-03-20,4.708333333333333,1023.0541666666664,0.4583333333333334,20.272916666666667,87.97708333333334,7.094166666666667,89.10166666666667,108.91708333333332,18.012916666666666
360,"Railway Colony, Guwahati - APCB",2025-03-21,4.666666666666667,968.8145833333333,0.27625,20.000416666666663,55.38791666666666,8.038333333333334,79.43750000000001,95.11250000000003,18.894166666666667
361,"Railway Colony, Guwahati - APCB",2025-03-22,4.25,1054.7645833333333,0.01958333333333333,17.25,53.17499999999999,6.720416666666668,77.85208333333333,83.03125000000001,6.403333333333332
362,"Railway Colony, Guwahati - APCB",2025-03-23,3.7083333333333335,1007.7554166666667,0.12333333333333331,18.91166666666667,49.897083333333335,5.210833333333333,53.81875,61.38166666666668,11.082500000000001
363,"Railway Colony, Guwahati - APCB",2025-03-24,4.0,1067.2812499999998,0.4170833333333333,16.895416666666662,71.72291666666666,6.083749999999999,57.620000000000005,69.26958333333333,13.448749999999997
364,"Railway Colony, Guwahati - APCB",2025-03-25,4.333333333333333,913.7408333333333,0.3770833333333332,12.41125,89.51875000000001,6.943749999999999,63.63041666666666,77.18208333333335,15.9125
365,"Railway Colony, Guwahati - APCB",2025-03-26,4.708333333333333,914.5741666666668,0.27625,10.625416666666666,104.42749999999997,8.695833333333333,96.79666666666667,112.65916666666668,21.497083333333332
366,"Railway Colony, Guwahati - APCB",2024-03-26,2.75,791.3504166666668,0.16708333333333333,10.065833333333332,41.12166666666666,5.074583333333334,31.688333333333333,37.015,5.262083333333334
367,"Railway Colony, Guwahati - APCB",2024-03-27,2.7083333333333335,712.91125,0.19791666666666666,8.905833333333334,54.07749999999999,3.794166666666667,27.02291666666667,33.68791666666666,6.773750000000001
368,"Railway Colony, Guwahati - APCB",2024-03-28,3.1666666666666665,786.34375,0.36874999999999997,11.259999999999998,55.36041666666667,3.9429166666666657,38.57000000000001,50.44333333333335,8.093333333333334
369,"Railway Colony, Guwahati - APCB",2024-03-29,3.4166666666666665,852.5445833333333,0.67375,13.125000000000002,56.03458333333333,6.035833333333334,48.877916666666664,60.82791666666666,10.180000000000001
370,"Railway Colony, Guwahati - APCB",2024-03-30,3.2916666666666665,774.6608333333334,0.5479166666666667,13.09666666666667,54.07083333333332,5.022083333333334,44.456666666666656,54.04333333333333,8.880416666666667
371,"Railway Colony, Guwahati - APCB",2024-03-31,2.5,744.3433333333334,0.1275,9.449166666666668,38.15083333333334,4.065416666666667,30.080416666666665,35.63333333333333,6.154166666666665
372,"Railway Colony, Guwahati - APCB",2024-04-01,3.9583333333333335,893.7120833333332,0.35666666666666663,14.147916666666667,65.57333333333334,7.355416666666667,61.50166666666667,73.88083333333333,8.325416666666666
373,"Railway Colony, Guwahati - APCB",2024-04-02,3.3333333333333335,733.2158333333333,0.1975,10.871666666666668,52.071666666666665,4.484166666666666,44.00666666666667,54.30416666666665,8.1225
374,"Railway Colony, Guwahati - APCB",2024-04-03,3.0833333333333335,583.8466666666667,0.13333333333333333,6.192499999999999,76.20416666666667,3.570833333333333,35.84416666666667,42.81625,7.287916666666668
375,"Railway Colony, Guwahati - APCB",2024-04-04,3.0,574.3891666666667,0.12458333333333334,5.9125000000000005,72.52333333333335,3.42625,33.270833333333336,38.591666666666676,6.7320833333333345
376,"Railway Colony, Guwahati - APCB",2024-04-05,2.875,553.2495833333332,0.09499999999999999,5.317083333333334,81.33083333333333,3.5316666666666667,31.62708333333333,36.85625,6.458333333333333
377,"Railway Colony, Guwahati - APCB",2024-04-06,2.8333333333333335,702.8974999999999,0.12291666666666666,10.967916666666667,59.9325,4.550416666666667,38.31125,47.34916666666667,10.564583333333333
378,"Railway Colony, Guwahati - APCB",2024-04-07,4.333333333333333,899.2754166666667,0.44125,17.837916666666665,74.52041666666666,9.577916666666667,75.97791666666667,96.55,23.927916666666672
379,"Railway Colony, Guwahati - APCB",2024-04-08,3.9583333333333335,834.7429166666666,0.23875000000000002,16.963333333333335,59.47916666666665,8.51375,66.16458333333333,81.98250000000003,14.520416666666668
380,"Railway Colony, Guwahati - APCB",2024-04-09,4.583333333333333,839.4720833333336,0.5449999999999998,16.306250000000002,68.0175,6.727083333333333,78.225,97.25833333333334,13.0375
381,"Railway Colony, Guwahati - APCB",2024-04-10,3.2916666666666665,685.9295833333332,0.15375,12.623333333333335,62.84916666666666,4.31375,42.496249999999996,54.43708333333333,10.257916666666668
382,"Railway Colony, Guwahati - APCB",2024-04-11,3.3333333333333335,655.0554166666667,0.17416666666666666,10.749583333333334,77.16541666666667,4.588333333333334,37.36625,48.29333333333333,12.297083333333333
383,"Railway Colony, Guwahati - APCB",2024-04-12,3.8333333333333335,825.0079166666668,0.25000000000000006,17.89166666666667,64.03416666666668,6.9145833333333355,51.30416666666665,66.63083333333334,14.373750000000003
384,"Railway Colony, Guwahati - APCB",2024-04-13,4.25,825.2858333333332,0.1525,15.111666666666666,62.32416666666666,5.9629166666666675,67.02749999999999,81.62875,15.070833333333335
385,"Railway Colony, Guwahati - APCB",2024-04-14,4.583333333333333,780.78125,0.2770833333333334,13.324583333333331,79.02041666666668,7.184166666666667,74.92583333333336,86.84375,15.27458333333333
